,t0,x,y,sigma,gamma,e,theta_e,theta_gamma,zs,zl,snx,sny,MB,mu,sysno,imno,mag,mb,x0,x1,c,twinkles_sysno,bulge_magnorm,r_eff,lens_sed,t_start
211,0.0,0.7423,0.8984,271.643872332,0.0683737903709,0.249513514505,230.74280562799999,24.0229503201,0.752578733874,0.465987420545,0.19674547475200002,0.33673977707099995,-19.4962353114,2.0238,4528,1,23.041887025700003,23.8073060046,5.4447657557099995e-06,0.0,0.0,1097,19.33485106004173,1.0794743299484253,galaxySED/Exp.10E10.1Z.spec.gz,59994.89254282136
212,0.0,-0.3967,-0.5677,201.67181795099998,0.0359181395973,0.156012861432,33.717557591799995,264.891335995,0.917502545829,0.429529521836,-0.07202797372650001,-0.100689567928,-19.1564508003,3.6528,4595,0,23.5525918915,24.9591566269,1.88468576965e-06,0.0,0.0,1098,19.274531560069462,1.610514521598816,galaxySED/Burst.40E09.04Z.spec.gz,60011.19551732314
213,14.390999999999998,0.2233,0.3806,201.67181795099998,0.0359181395973,0.156012861432,33.717557591799995,264.891335995,0.917502545829,0.429529521836,-0.07202797372650001,-0.100689567928,-19.1564508003,-6.9595,4595,1,22.8527115289,24.9591566269,1.88468576965e-06,0.0,0.0,1098,19.274531560069462,1.610514521598816,galaxySED/Burst.40E09.04Z.spec.gz,60025.58651732314
214,0.0,-0.5705,1.3447,315.357278116,0.0367975140256,0.413273720571,96.172515226,63.0787930941,0.27630027983000005,0.172384478342,-0.279338282944,0.299886696588,-19.2690044742,2.2757,4648,0,20.4874994207,21.3802869444,5.09080924815e-05,0.0,0.0,1099,17.547690533985346,2.13108491897583,galaxySED/Inst.80E09.04Z.spec.gz,60419.521425263054
215,51.545,0.5243,-0.2298,315.357278116,0.0367975140256,0.413273720571,96.172515226,63.0787930941,0.27630027983000005,0.172384478342,-0.279338282944,0.299886696588,-19.2690044742,-0.991,4648,1,21.390102808199998,21.3802869444,5.09080924815e-05,0.0,0.0,1099,17.547690533985346,2.13108491897583,galaxySED/Inst.80E09.04Z.spec.gz,60471.06642526305
216,0.0,-2.0188,1.5628,315.357278116,0.0367975140256,0.413273720571,96.172515226,63.0787930941,0.5512080343410001,0.172384478342,-0.8476082065889999,0.206223983129,-19.1006044547,3.5486,4652,0,21.6866423243,23.0617849448,1.08190125421e-05,0.0,0.0,1100,17.061005599081824,1.434590458869934,galaxySED/Exp.80E09.02Z.spec.gz,60293.38564108444
217,95.11200000000001,0.8023,-0.0741,315.357278116,0.0367975140256,0.413273720571,96.172515226,63.0787930941,0.5512080343410001,0.172384478342,-0.8476082065889999,0.206223983129,-19.1006044547,-0.4969,4652,1,23.8211124529,23.0617849448,1.08190125421e-05,0.0,0.0,1100,17.061005599081824,1.434590458869934,galaxySED/Exp.80E09.02Z.spec.gz,60388.49764108444
218,0.0,0.2853,0.6829999999999999,164.124532635,0.0447365330693,0.350473553576,33.8848808015,88.00890662120001,0.53684782322,0.19059659195999998,0.0560190246079,0.22855100173700002,-19.6254363978,2.2319,4688,0,21.5934341046,22.465120935100003,1.87436095193e-05,0.0,0.0,1101,18.67184709922142,0.7368548512458801,galaxySED/Exp.62E09.1Z.spec.gz,59836.98260934114
219,8.764,0.009000000000000001,-0.239,164.124532635,0.0447365330693,0.350473553576,33.8848808015,88.00890662120001,0.53684782322,0.19059659195999998,0.0560190246079,0.22855100173700002,-19.6254363978,-0.9943,4688,1,22.4713273365,22.465120935100003,1.87436095193e-05,0.0,0.0,1101,18.67184709922142,0.7368548512458801,galaxySED/Exp.62E09.1Z.spec.gz,59845.74660934114
220,0.0,0.6495,0.1932,164.124532635,0.0447365330693,0.350473553576,33.8848808015,88.00890662120001,0.717915248654,0.19059659195999998,0.148574450685,-0.0157216419688,-19.5070738689,3.1646,4689,0,22.3180912671,23.5688883265,6.78182020018e-06,0.0,0.0,1102,18.126424839390197,1.0654717683792114,galaxySED/Inst.62E09.02Z.spec.gz,60457.047994730085
221,5.513,-0.3221,0.1694,164.124532635,0.0447365330693,0.350473553576,33.8848808015,88.00890662120001,0.717915248654,0.19059659195999998,0.148574450685,-0.0157216419688,-19.5070738689,-1.5298,4689,1,23.107301685,23.5688883265,6.78182020018e-06,0.0,0.0,1102,18.126424839390197,1.0654717683792114,galaxySED/Inst.62E09.02Z.spec.gz,60462.56099473008
222,0.0,-0.33299999999999996,-0.7463,164.124532635,0.0447365330693,0.350473553576,33.8848808015,88.00890662120001,0.63573829853,0.19059659195999998,-0.07540440301239999,-0.25754620926,-19.3914510265,2.1684,4690,0,22.322984494,23.163332990500002,9.85299825732e-06,0.0,0.0,1103,18.097842904584404,0.9261641502380371,galaxySED/Burst.10E10.04Z.spec.gz,60278.967701072295
223,9.992,0.0042,0.2494,164.124532635,0.0447365330693,0.350473553576,33.8848808015,88.00890662120001,0.63573829853,0.19059659195999998,-0.07540440301239999,-0.25754620926,-19.3914510265,-0.9664,4690,1,23.2004406873,23.163332990500002,9.85299825732e-06,0.0,0.0,1103,18.097842904584404,0.9261641502380371,galaxySED/Burst.10E10.04Z.spec.gz,60288.959701072294
224,0.369,0.6618,-0.578,285.41820661400004,0.0380651746898,0.299932718215,347.534103565,332.166444078,0.35774580105,0.229244129791,-0.0303672556075,-0.0913153169883,-19.338046383,4.4882,4716,0,20.2076421171,21.8378226206,3.34020063239e-05,0.0,0.0,1104,17.765254532168957,2.6354615688323975,galaxySED/Burst.10E10.04Z.spec.gz,60356.784835815415
225,3.248,-0.2014,-0.7815,285.41820661400004,0.0380651746898,0.299932718215,347.534103565,332.166444078,0.35774580105,0.229244129791,-0.0303672556075,-0.0913153169883,-19.338046383,-4.6742,4716,1,20.1635543929,21.8378226206,3.34020063239e-05,0.0,0.0,1104,17.765254532168957,2.6354615688323975,galaxySED/Burst.10E10.04Z.spec.gz,60359.663835815416
226,14.175,0.1723,0.5966,285.41820661400004,0.0380651746898,0.299932718215,347.534103565,332.166444078,0.35774580105,0.229244129791,-0.0303672556075,-0.0913153169883,-19.338046383,-1.7347,4716,2,21.2397616744,21.8378226206,3.34020063239e-05,0.0,0.0,1104,17.765254532168957,2.6354615688323975,galaxySED/Burst.10E10.04Z.spec.gz,60370.59083581542
227,0.0,-0.867,-0.1143,285.41820661400004,0.0380651746898,0.299932718215,347.534103565,332.166444078,0.35774580105,0.229244129791,-0.0303672556075,-0.0913153169883,-19.338046383,4.412,4716,3,20.226233861199997,21.8378226206,3.34020063239e-05,0.0,0.0,1104,17.765254532168957,2.6354615688323975,galaxySED/Burst.10E10.04Z.spec.gz,60356.415835815416
228,0.0,-2.3535,-0.0379,285.41820661400004,0.0380651746898,0.299932718215,347.534103565,332.166444078,0.637005998769,0.229244129791,-0.835854291928,-0.156999562659,-19.3715850551,1.9918,4720,0,22.4417838261,23.189898146199997,9.614846245910001e-06,0.0,0.0,1105,17.551691330104394,2.7735838890075684,galaxySED/Inst.80E09.1Z.spec.gz,60362.42545957285
229,113.92399999999999,0.5451,0.2221,285.41820661400004,0.0380651746898,0.299932718215,347.534103565,332.166444078,0.637005998769,0.229244129791,-0.835854291928,-0.156999562659,-19.3715850551,-0.8312,4720,1,23.3906343098,23.189898146199997,9.614846245910001e-06,0.0,0.0,1105,17.551691330104394,2.7735838890075684,galaxySED/Inst.80E09.1Z.spec.gz,60476.34945957285
230,0.0,-2.4394,0.2357,285.41820661400004,0.0380651746898,0.299932718215,347.534103565,332.166444078,0.8820441279160001,0.229244129791,-0.692950821226,-0.0405688659616,-19.2590115674,2.1833,4723,0,23.821215402300002,24.6689989393,2.4620792413200002e-06,0.0,0.0,1106,17.237495478092725,2.164108991622925,galaxySED/Exp.10E10.02Z.spec.gz,59825.98838758813
231,94.891,0.9204,0.3402,285.41820661400004,0.0380651746898,0.299932718215,347.534103565,332.166444078,0.8820441279160001,0.229244129791,-0.692950821226,-0.0405688659616,-19.2590115674,-1.9746,4723,1,23.930301107600002,24.6689989393,2.4620792413200002e-06,0.0,0.0,1106,17.237495478092725,2.164108991622925,galaxySED/Exp.10E10.02Z.spec.gz,59920.87938758813
232,80.233,-0.114,-0.5716,285.41820661400004,0.0380651746898,0.299932718215,347.534103565,332.166444078,0.6262376960180001,0.229244129791,0.11700644181099999,0.686971132901,-19.685081613599998,-0.5134,4724,0,23.5450501919,22.821189852699998,1.35028567737e-05,0.0,0.0,1107,17.237495478092725,2.164108991622925,galaxySED/Exp.10E10.02Z.spec.gz,60361.5075620732
233,0.0,-0.134,1.9519,285.41820661400004,0.0380651746898,0.299932718215,347.534103565,332.166444078,0.6262376960180001,0.229244129791,0.11700644181099999,0.686971132901,-19.685081613599998,5.9864,4724,1,20.8782755222,22.821189852699998,1.35028567737e-05,0.0,0.0,1107,17.237495478092725,2.164108991622925,galaxySED/Exp.10E10.02Z.spec.gz,60281.2745620732
234,0.0,-0.2006,0.1865,153.776830591,0.122390175573,0.287810331013,319.388402258,285.387947047,0.6981041695290001,0.505836311582,-0.08552381487019999,0.0403658657383,-19.6086797757,1.9401,4748,0,22.615441775100003,23.3350020643,8.412029294810001e-06,0.0,0.0,1108,20.685637752848955,0.6022181510925293,galaxySED/Exp.62E09.02Z.spec.gz,60309.08214954951
235,7.681,0.0666,-0.0146,153.776830591,0.122390175573,0.287810331013,319.388402258,285.387947047,0.6981041695290001,0.505836311582,-0.08552381487019999,0.0403658657383,-19.6086797757,-0.7836,4748,1,23.599765996,23.3350020643,8.412029294810001e-06,0.0,0.0,1108,20.685637752848955,0.6022181510925293,galaxySED/Exp.62E09.02Z.spec.gz,60316.76314954951
236,0.0,-1.7549,2.0401,285.43591747799996,0.0245575974579,0.374081960115,343.093736802,275.856834157,0.720547019614,0.19287681890099997,-0.5458980353549999,0.862384486162,-19.5642214117,2.0921,4770,0,22.7276668657,23.5291229644,7.0348107149e-06,0.0,0.0,1109,17.345304862619162,2.152195930480957,galaxySED/Exp.62E09.04Z.spec.gz,60045.267297506514
237,112.792,0.1904,-0.5564,285.43591747799996,0.0245575974579,0.374081960115,343.093736802,275.856834157,0.720547019614,0.19287681890099997,-0.5458980353549999,0.862384486162,-19.5642214117,-0.5677,4770,1,24.143825728899998,23.5291229644,7.0348107149e-06,0.0,0.0,1109,17.345304862619162,2.152195930480957,galaxySED/Exp.62E09.04Z.spec.gz,60158.059297506516
238,0.0,-1.1278,0.8621,192.08953704799998,0.0969709438755,0.116709496244,73.0968288955,138.522148703,0.670925104384,0.150860348274,-0.42807356126100005,0.27493220258,-19.448958804,2.1517,4776,0,22.480921479099997,23.312875778800002,8.58521727279e-06,0.0,0.0,1110,17.538180743012408,2.010213613510132,galaxySED/Exp.62E09.1Z.spec.gz,60009.56999735738
239,21.195999999999998,0.2531,-0.1449,192.08953704799998,0.0969709438755,0.116709496244,73.0968288955,138.522148703,0.670925104384,0.150860348274,-0.42807356126100005,0.27493220258,-19.448958804,-0.6194,4776,1,23.832947776199997,23.312875778800002,8.58521727279e-06,0.0,0.0,1110,17.538180743012408,2.010213613510132,galaxySED/Exp.62E09.1Z.spec.gz,60030.76599735738
240,0.0,-0.0461,-1.069,192.08953704799998,0.0969709438755,0.116709496244,73.0968288955,138.522148703,0.699672691172,0.150860348274,-0.0980360220772,-0.275417791445,-19.123152443800002,3.7021,4780,0,22.4099837062,23.8311040702,5.3267212936099995e-06,0.0,0.0,1111,17.711258700413154,2.354128837585449,galaxySED/Exp.80E09.04Z.spec.gz,60494.442295668385
241,10.998,0.2135,0.4328,192.08953704799998,0.0969709438755,0.116709496244,73.0968288955,138.522148703,0.699672691172,0.150860348274,-0.0980360220772,-0.275417791445,-19.123152443800002,-1.4294,4780,1,23.443219625799998,23.8311040702,5.3267212936099995e-06,0.0,0.0,1111,17.711258700413154,2.354128837585449,galaxySED/Exp.80E09.04Z.spec.gz,60505.440295668384
242,0.0,-0.5116,-0.8866,201.894644143,0.05877270281690001,0.09999734691680001,280.790320463,45.1796904538,0.5166007891100001,0.16060462904300002,-0.09512587860649999,-0.170983648456,-19.481871666900002,3.4925,4804,0,21.1409924434,22.4988334804,1.81705557301e-05,0.0,0.0,1112,17.709628103684427,1.327471137046814,galaxySED/Burst.80E09.1Z.spec.gz,59990.97472398742
243,9.301,0.3304,0.515,201.894644143,0.05877270281690001,0.09999734691680001,280.790320463,45.1796904538,0.5166007891100001,0.16060462904300002,-0.09512587860649999,-0.170983648456,-19.481871666900002,-5.1514,4804,1,20.719020296300002,22.4988334804,1.81705557301e-05,0.0,0.0,1112,17.709628103684427,1.327471137046814,galaxySED/Burst.80E09.1Z.spec.gz,60000.27572398742
244,0.0,0.9746,0.446,191.43432084900002,0.0675718060179,0.0518744377836,228.63820467099998,240.006807012,0.698424390562,0.168805076851,0.28815185721299996,0.045655909770599995,-19.2912038712,3.2030000000000003,4830,0,22.3907456186,23.6546379653,6.26680838811e-06,0.0,0.0,1113,18.136027022629634,0.8937432169914246,galaxySED/Exp.10E10.1Z.spec.gz,60337.95260673935
245,12.613,-0.4584,-0.0077,191.43432084900002,0.0675718060179,0.0518744377836,228.63820467099998,240.006807012,0.698424390562,0.168805076851,0.28815185721299996,0.045655909770599995,-19.2912038712,-1.3809,4830,1,23.3042323912,23.6546379653,6.26680838811e-06,0.0,0.0,1113,18.136027022629634,0.8937432169914246,galaxySED/Exp.10E10.1Z.spec.gz,60350.56560673935
246,0.0,-0.4895,-0.2044,224.558420596,0.0632303025403,0.727605368125,177.60366063700002,275.755705144,0.404621253594,0.269982421033,-0.0610291346736,-0.11497399792600001,-19.0997747735,2.0527,4858,0,21.5043199704,22.285133676199997,2.21232094853e-05,0.0,0.0,1114,18.373442696071777,1.120666742324829,galaxySED/Exp.10E10.1Z.spec.gz,60107.79317290083
247,5.0680000000000005,0.0453,-0.4555,224.558420596,0.0632303025403,0.727605368125,177.60366063700002,275.755705144,0.404621253594,0.269982421033,-0.0610291346736,-0.11497399792600001,-19.0997747735,-1.7244,4858,1,21.6935386407,22.285133676199997,2.21232094853e-05,0.0,0.0,1114,18.373442696071777,1.120666742324829,galaxySED/Exp.10E10.1Z.spec.gz,60112.861172900826
248,4.31,0.3215,-0.3332,224.558420596,0.0632303025403,0.727605368125,177.60366063700002,275.755705144,0.404621253594,0.269982421033,-0.0610291346736,-0.11497399792600001,-19.0997747735,3.0325,4858,2,21.0806316523,22.285133676199997,2.21232094853e-05,0.0,0.0,1114,18.373442696071777,1.120666742324829,galaxySED/Exp.10E10.1Z.spec.gz,60112.103172900825
249,12.97,0.0284,0.205,224.558420596,0.0632303025403,0.727605368125,177.60366063700002,275.755705144,0.404621253594,0.269982421033,-0.0610291346736,-0.11497399792600001,-19.0997747735,-0.368,4858,3,23.3705141295,22.285133676199997,2.21232094853e-05,0.0,0.0,1114,18.373442696071777,1.120666742324829,galaxySED/Exp.10E10.1Z.spec.gz,60120.76317290083
250,0.0,0.6168,0.1036,287.467272664,0.0946445643418,0.35364906359399995,211.09590630900001,151.878459298,0.515725019535,0.43247441393299996,0.249657902815,0.06940720147860001,-19.1460033696,1.8257,4860,0,22.176157473299998,22.829731012199996,1.3397050588e-05,0.0,0.0,1115,18.937425593825427,1.242315649986267,galaxySED/Inst.50E09.02Z.spec.gz,60154.49374848756
251,62.843,-0.095,-0.0191,287.467272664,0.0946445643418,0.35364906359399995,211.09590630900001,151.878459298,0.515725019535,0.43247441393299996,0.249657902815,0.06940720147860001,-19.1460033696,-0.5355,4860,1,23.507832324299997,22.829731012199996,1.3397050588e-05,0.0,0.0,1115,18.937425593825427,1.242315649986267,galaxySED/Inst.50E09.02Z.spec.gz,60217.33674848756
252,0.0,1.3071,-0.2691,301.944701039,0.0462648095821,0.107469788751,347.846397774,166.406391554,0.760607249276,0.49489965717100004,0.460177700658,-0.0898923985932,-19.7915506811,2.1529,4873,0,22.7315901039,23.5641497483,6.81148340449e-06,0.0,0.0,1116,18.83231238170191,3.9540276527404785,galaxySED/Inst.50E09.02Z.spec.gz,60204.85983949118
253,142.153,-0.3453,0.065,301.944701039,0.0462648095821,0.107469788751,347.846397774,166.406391554,0.760607249276,0.49489965717100004,0.460177700658,-0.0898923985932,-19.7915506811,-0.9724,4873,1,23.5945373729,23.5641497483,6.81148340449e-06,0.0,0.0,1116,18.83231238170191,3.9540276527404785,galaxySED/Inst.50E09.02Z.spec.gz,60347.01283949118
254,0.0,-0.551,-0.188,226.823889865,0.067121927728,0.437876094587,223.49371522299998,193.985507762,0.632008239302,0.46433737819399995,-0.18899023572299997,-0.025775067031700002,-19.248766745799998,1.7973,4883,0,22.6500717921,23.286623227899998,8.79533348807e-06,0.0,0.0,1117,19.66311700302062,1.1659631729125977,galaxySED/Burst.62E09.04Z.spec.gz,59943.140809081
255,32.565,0.1476,-0.036000000000000004,226.823889865,0.067121927728,0.437876094587,223.49371522299998,193.985507762,0.632008239302,0.46433737819399995,-0.18899023572299997,-0.025775067031700002,-19.248766745799998,-0.7895,4883,1,23.543242892,23.286623227899998,8.79533348807e-06,0.0,0.0,1117,19.66311700302062,1.1659631729125977,galaxySED/Burst.62E09.04Z.spec.gz,59975.705809081
256,0.5479999999999999,0.0457,-0.0183,87.1322376175,0.0459811388721,0.204636094011,259.105556416,272.999692367,0.744704748213,0.43795812926399996,-0.0219081878198,0.0131917413164,-19.4716163324,-1.1948,4956,0,23.5872082956,23.7804463304,5.58114196988e-06,0.0,0.0,1118,20.731963034208864,0.5924853086471558,galaxySED/Inst.32E09.1Z.spec.gz,60518.60699788462
257,0.0,-0.06,0.0851,87.1322376175,0.0459811388721,0.204636094011,259.105556416,272.999692367,0.744704748213,0.43795812926399996,-0.0219081878198,0.0131917413164,-19.4716163324,3.8306,4956,1,22.3222793196,23.7804463304,5.58114196988e-06,0.0,0.0,1118,20.731963034208864,0.5924853086471558,galaxySED/Inst.32E09.1Z.spec.gz,60518.05899788462
258,0.0,-0.4631,-0.7808,217.16063765799998,0.030420694107499997,0.429016855792,335.742364043,87.37932329770001,0.42472540994400004,0.232706109458,-0.189763639606,-0.329414671579,-19.3636389974,5.4372,4967,0,20.2674466824,22.105884953,2.60944183616e-05,0.0,0.0,1119,17.747371279428346,1.6724967956542969,galaxySED/Exp.62E09.04Z.spec.gz,60018.462997586044
259,25.479,0.0628,0.1182,217.16063765799998,0.030420694107499997,0.429016855792,335.742364043,87.37932329770001,0.42472540994400004,0.232706109458,-0.189763639606,-0.329414671579,-19.3636389974,-0.2192,4967,1,23.7537835784,22.105884953,2.60944183616e-05,0.0,0.0,1119,17.747371279428346,1.6724967956542969,galaxySED/Exp.62E09.04Z.spec.gz,60043.941997586044
260,0.0,0.5142,-1.3408,214.60633136,0.06938186158239999,0.278543999144,126.02399720700001,260.967825421,0.7470352966600001,0.212862690716,0.2038553829,-0.41440279974,-19.1874019759,2.0928,4988,0,23.278095999999998,24.0799153167,4.235800287619999e-06,0.0,0.0,1120,17.701516838555662,3.9977035522460938,galaxySED/Inst.62E09.04Z.spec.gz,60457.76899089411
261,32.96,-0.214,0.4283,214.60633136,0.06938186158239999,0.278543999144,126.02399720700001,260.967825421,0.7470352966600001,0.212862690716,0.2038553829,-0.41440279974,-19.1874019759,-1.7830000000000001,4988,1,23.4520369587,24.0799153167,4.235800287619999e-06,0.0,0.0,1120,17.701516838555662,3.9977035522460938,galaxySED/Inst.62E09.04Z.spec.gz,60490.72899089411
262,0.0,-0.21600000000000003,1.8095,235.35212980900002,0.0723210774248,0.46920142734700004,290.01222129900003,206.102921234,0.9159244615309999,0.0866527516211,-0.0239717435341,0.427607035712,-19.601066863299998,2.5763,5090,0,23.4778785625,24.5053696463,2.86255436631e-06,0.0,0.0,1121,16.70203186144377,1.6896882057189941,galaxySED/Exp.80E09.02Z.spec.gz,60341.88843227328
263,14.828,-0.4517,-0.9152,235.35212980900002,0.0723210774248,0.46920142734700004,290.01222129900003,206.102921234,0.9159244615309999,0.0866527516211,-0.0239717435341,0.427607035712,-19.601066863299998,-3.9324,5090,1,23.0187254277,24.5053696463,2.86255436631e-06,0.0,0.0,1121,16.70203186144377,1.6896882057189941,galaxySED/Exp.80E09.02Z.spec.gz,60356.71643227328
264,0.0,0.3272,-2.0993,235.35212980900002,0.0723210774248,0.46920142734700004,290.01222129900003,206.102921234,0.475476366854,0.0866527516211,0.140381862298,-0.8809477618279999,-19.687374257000002,1.9048,5092,0,21.3518403247,22.0514637807,2.74357028134e-05,0.0,0.0,1122,16.70203186144377,1.6896882057189941,galaxySED/Exp.80E09.02Z.spec.gz,60209.012369987395
265,30.176,-0.0163,0.4394,235.35212980900002,0.0723210774248,0.46920142734700004,290.01222129900003,206.102921234,0.475476366854,0.0866527516211,0.140381862298,-0.8809477618279999,-19.687374257000002,-0.7692,5092,1,22.3363655918,22.0514637807,2.74357028134e-05,0.0,0.0,1122,16.70203186144377,1.6896882057189941,galaxySED/Exp.80E09.02Z.spec.gz,60239.188369987394
266,0.0,-0.9344,-0.9651,229.778157161,0.0323059509537,0.39366773331999994,52.695899216099995,303.116043928,0.49809969349399996,0.194523825291,-0.348020181166,-0.29036019799,-19.5008475745,2.1155,5135,0,21.5591173279,22.3726499021,2.04099359268e-05,0.0,0.0,1123,18.01059127213206,1.2506122589111328,galaxySED/Exp.80E09.002Z.spec.gz,60332.34891474332
267,32.786,0.4024,0.2088,229.778157161,0.0323059509537,0.39366773331999994,52.695899216099995,303.116043928,0.49809969349399996,0.194523825291,-0.348020181166,-0.29036019799,-19.5008475745,-1.5249,5135,1,21.914546491,22.3726499021,2.04099359268e-05,0.0,0.0,1123,18.01059127213206,1.2506122589111328,galaxySED/Exp.80E09.002Z.spec.gz,60365.13491474332
268,0.0,0.3215,-1.4335,229.778157161,0.0323059509537,0.39366773331999994,52.695899216099995,303.116043928,0.6732239197509999,0.194523825291,0.227312017758,-0.39753779444,-19.0732206587,3.0077,5136,0,22.507982460500003,23.7035687501,5.99065214065e-06,0.0,0.0,1124,17.945830188773407,1.583777904510498,galaxySED/Exp.80E09.04Z.spec.gz,60027.03584896697
269,31.98,-0.3205,0.377,229.778157161,0.0323059509537,0.39366773331999994,52.695899216099995,303.116043928,0.6732239197509999,0.194523825291,0.227312017758,-0.39753779444,-19.0732206587,-0.6771,5136,1,24.1269367156,23.7035687501,5.99065214065e-06,0.0,0.0,1124,17.945830188773407,1.583777904510498,galaxySED/Exp.80E09.04Z.spec.gz,60059.01584896697
270,0.0,-0.4891,0.0888,152.232418763,0.049179347918300004,0.233274286364,299.411076465,263.62075175,0.6718375717560001,0.30285596553399996,-0.19253855165699998,0.00179282913805,-19.3974604297,3.5103,5176,0,22.0069327494,23.3702933346,8.14299687912e-06,0.0,0.0,1125,19.897886691617384,0.5787072777748108,galaxySED/Inst.12E10.0005Z.spec.gz,60518.992600577694
271,8.401,0.1264,0.0123,152.232418763,0.049179347918300004,0.233274286364,299.411076465,263.62075175,0.6718375717560001,0.30285596553399996,-0.19253855165699998,0.00179282913805,-19.3974604297,-0.5027,5176,1,24.117021121500002,23.3702933346,8.14299687912e-06,0.0,0.0,1125,19.897886691617384,0.5787072777748108,galaxySED/Inst.12E10.0005Z.spec.gz,60527.39360057769
272,0.0,-0.3035,-0.622,278.044809718,0.053969642628,0.588959746869,253.866480448,183.315557426,0.598194219866,0.46985367808600004,-0.115348305072,-0.237996244151,-19.5144918548,1.6782,5227,0,22.299305284899997,22.861414576799998,1.30117518292e-05,0.0,0.0,1126,18.856313255815756,1.914119005203247,galaxySED/Burst.62E09.04Z.spec.gz,60486.51050490943
273,63.768,0.1103,0.1386,278.044809718,0.053969642628,0.588959746869,253.866480448,183.315557426,0.598194219866,0.46985367808600004,-0.115348305072,-0.237996244151,-19.5144918548,-1.6166,5227,1,22.3399081406,22.861414576799998,1.30117518292e-05,0.0,0.0,1126,18.856313255815756,1.914119005203247,galaxySED/Burst.62E09.04Z.spec.gz,60550.278504909424
274,0.0,-0.3942,-0.6544,207.14735936900001,0.016150738890799998,0.23120528824499997,263.315347415,223.71951189,0.7803969597679999,0.41791036702100004,-0.142803961552,-0.188214981877,-19.3614790363,2.4633,5304,0,23.1391751356,24.1179684027,4.08991461262e-06,0.0,0.0,1127,19.453282303013363,1.4438987970352173,galaxySED/Inst.62E09.1Z.spec.gz,60319.01334278725
275,28.398000000000003,0.2069,0.188,207.14735936900001,0.016150738890799998,0.23120528824499997,263.315347415,223.71951189,0.7803969597679999,0.41791036702100004,-0.142803961552,-0.188214981877,-19.3614790363,-1.3871,5304,1,23.7626989733,24.1179684027,4.08991461262e-06,0.0,0.0,1127,19.453282303013363,1.4438987970352173,galaxySED/Inst.62E09.1Z.spec.gz,60347.41134278725
276,0.0,-0.038,0.2548,177.62262885200002,0.0498754553928,0.177317056058,298.317079455,57.129571426800005,0.6379761359830001,0.469805412243,-0.0107580339491,0.041720506320599995,-19.372229684300002,3.9325,5318,0,21.7077461437,23.194417971999997,9.574903670310001e-06,0.0,0.0,1128,20.335741174674727,0.8409294486045837,galaxySED/Exp.62E09.1Z.spec.gz,60072.508469215645
277,4.163,0.0598,-0.1581,177.62262885200002,0.0498754553928,0.177317056058,298.317079455,57.129571426800005,0.6379761359830001,0.469805412243,-0.0107580339491,0.041720506320599995,-19.372229684300002,-7.1169,5318,1,21.063690813,23.194417971999997,9.574903670310001e-06,0.0,0.0,1128,20.335741174674727,0.8409294486045837,galaxySED/Exp.62E09.1Z.spec.gz,60076.671469215646
278,0.0,0.6674,0.4889,148.319372698,0.0515254705473,0.41257699386999996,42.9386845042,46.3646793072,0.652449310797,0.14201570788100001,0.24514272258900002,0.14068447998199998,-19.3531997696,1.7375,5409,0,22.6946659191,23.2944779523,8.731933533489999e-06,0.0,0.0,1129,18.598109707806007,1.246538758277893,galaxySED/Inst.12E10.04Z.spec.gz,59947.69693783772
279,6.827000000000001,-0.2158,-0.0581,148.319372698,0.0515254705473,0.41257699386999996,42.9386845042,46.3646793072,0.652449310797,0.14201570788100001,0.24514272258900002,0.14068447998199998,-19.3531997696,-1.3783,5409,1,22.9461185619,23.2944779523,8.731933533489999e-06,0.0,0.0,1129,18.598109707806007,1.246538758277893,galaxySED/Inst.12E10.04Z.spec.gz,59954.523937837715
280,0.0,-0.4115,-0.9883,219.055798199,0.0531017728945,0.287860536088,98.1155000016,320.99769208099997,0.450012992482,0.234345233252,-0.26834224296799997,-0.413501051284,-19.9490325948,2.2249,5484,0,20.7758318687,21.6441081087,3.99262350037e-05,0.0,0.0,1130,18.854901675587293,0.5543359518051147,galaxySED/Burst.62E09.04Z.spec.gz,60528.50147457827
281,36.132,0.0774,0.08900000000000001,219.055798199,0.0531017728945,0.287860536088,98.1155000016,320.99769208099997,0.450012992482,0.234345233252,-0.26834224296799997,-0.413501051284,-19.9490325948,-0.2211,5484,1,23.2826362523,21.6441081087,3.99262350037e-05,0.0,0.0,1130,18.854901675587293,0.5543359518051147,galaxySED/Burst.62E09.04Z.spec.gz,60564.633474578266
282,3.5,-0.1546,-0.2843,196.834728848,0.0521412506848,0.337336394671,321.056030273,201.49751678,0.885404048427,0.550053836517,0.00211664792193,0.009599480126110001,-19.3603747251,-3.1458,5559,0,23.3393271223,24.583654892600002,2.66341992973e-06,0.0,0.0,1131,20.09235669271354,1.1880942583084106,galaxySED/Burst.10E10.02Z.spec.gz,60021.66519665642
283,0.309,0.3544,-0.1177,196.834728848,0.0521412506848,0.337336394671,321.056030273,201.49751678,0.885404048427,0.550053836517,0.00211664792193,0.009599480126110001,-19.3603747251,5.0343,5559,1,22.8288071623,24.583654892600002,2.66341992973e-06,0.0,0.0,1131,20.09235669271354,1.1880942583084106,galaxySED/Burst.10E10.02Z.spec.gz,60018.47419665642
