,prefix,uniqueId,raPhoSim,decPhoSim,phosimMagNorm,sedFilepath,redshift,shear1,shear2,kappa,raOffset,decOffset,spatialmodel,majorAxis,minorAxis,positionAngle,sindex,internalExtinctionModel,internalAv,internalRv,galacticExtinctionModel,galacticAv,galacticRv,galaxy_id,twinkles_system,image_number,uniqueId_lens,raPhoSim_lens,decPhoSim_lens
553,object,179860464450875489,53.74359835411607,-28.369793093932472,30.275110700000003,galaxySED/Inst.40E08.1Z.spec.gz,0.9408762629999999,0.0159820336,-0.0108773271,0.00119740308,0,0,sersic2d,0.05825023730000001,0.0445074961,24.3618204,4,CCM,0.1,4.000000000000002,CCM,0.0301028702,3.1,2564498481,1327,0,2626046444641,53.74300957845364,-28.36980030736382
554,object,179860464450876513,53.742977161974125,-28.36980101894188,30.275110700000003,galaxySED/Inst.40E08.1Z.spec.gz,0.9408762629999999,0.0159820336,-0.0108773271,0.00119740308,0,0,sersic2d,0.05825023730000001,0.0445074961,24.3618204,4,CCM,0.1,4.000000000000002,CCM,0.0301028702,3.1,2564498481,1327,1,2626046444641,53.74300957845364,-28.36980030736382
555,object,179860581012799585,53.420029369625816,-28.112961041994,28.7700692,galaxySED/Burst.10E09.002Z.spec.gz,0.95268782,-0.0014780069500000001,-0.0051507013,0.00251831568,0,0,sersic2d,0.0212842822,0.020452283300000002,8.55237743,4,CCM,0.0,2.0,CCM,0.0273757006,3.1,2564509864,1328,0,2626058100833,53.4206375827487,-28.11295687591397
556,object,179860581012800609,53.42074455690994,-28.112955928494472,28.7700692,galaxySED/Burst.10E09.002Z.spec.gz,0.95268782,-0.0014780069500000001,-0.0051507013,0.00251831568,0,0,sersic2d,0.0212842822,0.020452283300000002,8.55237743,4,CCM,0.0,2.0,CCM,0.0273757006,3.1,2564509864,1328,1,2626058100833,53.4206375827487,-28.11295687591397
557,object,179860636554563681,53.74090452634832,-28.463381614145757,28.026716600000004,galaxySED/Burst.16E09.02Z.spec.gz,0.942948885,0.0216335842,-0.0022648837200000002,0.0076501013,0,0,sersic2d,0.033492744,0.033477325,148.245263,4,CCM,0.0,2.0,CCM,0.0310642355,3.1,2564515288,1329,0,2626063655009,53.74065777856288,-28.46338944886385
558,object,179860636554564705,53.74063830378542,-28.46339042095409,28.026716600000004,galaxySED/Burst.16E09.02Z.spec.gz,0.942948885,0.0216335842,-0.0022648837200000002,0.0076501013,0,0,sersic2d,0.033492744,0.033477325,148.245263,4,CCM,0.0,2.0,CCM,0.0310642355,3.1,2564515288,1329,1,2626063655009,53.74065777856288,-28.46338944886385
559,object,179860743634247777,53.48257328998988,-28.13744628990601,30.216516600000002,galaxySED/Inst.32E09.0005Z.spec.gz,0.9145138290000001,0.007063274959999999,-0.00104463179,-0.014023364299999999,0,0,sersic2d,0.0530988462,0.0526586846,133.122453,4,CCM,0.1,2.0,CCM,0.0253530657,3.1,2564525745,1330,0,2626074362977,53.48273199020964,-28.137446997020103
560,object,179860743634248801,53.483098861746996,-28.137448876726722,30.216516600000002,galaxySED/Inst.32E09.0005Z.spec.gz,0.9145138290000001,0.007063274959999999,-0.00104463179,-0.014023364299999999,0,0,sersic2d,0.0530988462,0.0526586846,133.122453,4,CCM,0.1,2.0,CCM,0.0253530657,3.1,2564525745,1330,1,2626074362977,53.48273199020964,-28.137446997020103
561,object,179860831780171873,53.646996627568626,-27.920299441731476,27.194813899999996,galaxySED/Burst.12E09.1Z.spec.gz,0.916294892,0.0359528592,0.0244570369,0.0475507499,0,0,sersic2d,0.055716902,0.055311393,58.749169099999996,4,CCM,0.0,2.0,CCM,0.0249911567,3.1,2564534353,1331,0,2626083177569,53.64700856834737,-27.92030636134526
562,object,179860831780172897,53.64682241151755,-27.92030924750524,27.194813899999996,galaxySED/Burst.12E09.1Z.spec.gz,0.916294892,0.0359528592,0.0244570369,0.0475507499,0,0,sersic2d,0.055716902,0.055311393,58.749169099999996,4,CCM,0.0,2.0,CCM,0.0249911567,3.1,2564534353,1331,1,2626083177569,53.64700856834737,-27.92030636134526
