t0,sigma,gamma,e,theta_e,theta_gamma,zs,zl,snx,sny,MB,transient_amplitude,sysno,sntype,ebvhost,ra,dec,ebvmw,weight,host_n,host_ellip,host_reff,host_theta,host_amplitude,host_type,host_x,host_y,lensgal_n,lensgal_ellip,lensgal_reff,lensgal_theta,lensgal_amplitude,lensgal_type,lensgal_x,lensgal_y,t_found,lensgal_mi,x0,x1,c,lensgal_magnorm,lensgal_sed,twinkles_sysno,td,x,y,mu,imno,t_start
62861.39367753622,214.71182511316854,0.09431875158188853,0.19959868147914434,303.03023812629596,195.29407300295946,0.09451686574102941,0.03821042604938637,0.20153824598306427,0.6484825610030003,-19.1053661027332,1.9377348281473033e-08,2172635,1a,0.3512236309093485,160.27419245486112,-17.851295069630225,0.04703355170925086,7.948056506345002e-07,1.0,0.24000000953674316,3.3112984146812723,1.0597452118938897,0.03280970130778427,kinney-starburst,-8.573574224763739,3.0455952278270964,4.0,0.19959868147914434,14.609919785880399,303.03023812629596,1.1818079660713226e-14,kinney-elliptical,0.0,0.0,62856.313571875,13.05136832376194,0.0003787762561516464,0.0,0.0,13.992137077821823,galaxySED/Burst.12E10.04Z.spec.gz,1100,0.0,0.5705497200211564,1.2983358576464061,2.4524841768385186,0,62861.39367753622
62861.39367753622,214.71182511316854,0.09431875158188853,0.19959868147914434,303.03023812629596,195.29407300295946,0.09451686574102941,0.03821042604938637,0.20153824598306427,0.6484825610030003,-19.1053661027332,1.9377348281473033e-08,2172635,1a,0.3512236309093485,160.27419245486112,-17.851295069630225,0.04703355170925086,7.948056506345002e-07,1.0,0.24000000953674316,3.3112984146812723,1.0597452118938897,0.03280970130778427,kinney-starburst,-8.573574224763739,3.0455952278270964,4.0,0.19959868147914434,14.609919785880399,303.03023812629596,1.1818079660713226e-14,kinney-elliptical,0.0,0.0,62856.313571875,13.05136832376194,0.0003787762561516464,0.0,0.0,13.992137077821823,galaxySED/Burst.12E10.04Z.spec.gz,1100,8.11597895901889,-0.03393822989893655,-0.08714503068434742,-0.12757215185475385,1,62869.50965649524
61009.372269192914,183.16522666266314,0.01780412468106457,0.6983046102067962,263.02434306434634,233.64207289795118,0.09818799220204494,0.06094916377363094,0.07361580162400651,0.05476141612243338,-19.162820980356905,1.8838663278077306e-08,2286657,1a,0.514455273153618,27.52089536564486,-10.757762264734524,0.020597843424810514,1.1301465785486113e-06,1.0,0.19999998807907104,3.3274043089371967,6.255364901229432,0.014330796925866238,kinney-starburst,3.8006210696222853,-8.821849911597399,4.0,0.6983046102067962,3.044555464244215,263.02434306434634,1.1645231198814552e-15,kinney-elliptical,0.0,0.0,61012.14719925,15.57986019153077,0.00036815723876069864,0.0,0.0,16.442673657751133,galaxySED/Exp.80E09.04Z.spec.gz,1101,0.9901378000277061,0.11408935907979331,-0.3204341627057726,2.857824976041194,0,61010.36240699294
61009.372269192914,183.16522666266314,0.01780412468106457,0.6983046102067962,263.02434306434634,233.64207289795118,0.09818799220204494,0.06094916377363094,0.07361580162400651,0.05476141612243338,-19.162820980356905,1.8838663278077306e-08,2286657,1a,0.514455273153618,27.52089536564486,-10.757762264734524,0.020597843424810514,1.1301465785486113e-06,1.0,0.19999998807907104,3.3274043089371967,6.255364901229432,0.014330796925866238,kinney-starburst,3.8006210696222853,-8.821849911597399,4.0,0.6983046102067962,3.044555464244215,263.02434306434634,1.1645231198814552e-15,kinney-elliptical,0.0,0.0,61012.14719925,15.57986019153077,0.00036815723876069864,0.0,0.0,16.442673657751133,galaxySED/Exp.80E09.04Z.spec.gz,1101,1.1243942386512074,0.2987363783753323,-0.11051601903205997,-1.4370975706927038,1,61010.496663431564
61009.372269192914,183.16522666266314,0.01780412468106457,0.6983046102067962,263.02434306434634,233.64207289795118,0.09818799220204494,0.06094916377363094,0.07361580162400651,0.05476141612243338,-19.162820980356905,1.8838663278077306e-08,2286657,1a,0.514455273153618,27.52089536564486,-10.757762264734524,0.020597843424810514,1.1301465785486113e-06,1.0,0.19999998807907104,3.3274043089371967,6.255364901229432,0.014330796925866238,kinney-starburst,3.8006210696222853,-8.821849911597399,4.0,0.6983046102067962,3.044555464244215,263.02434306434634,1.1645231198814552e-15,kinney-elliptical,0.0,0.0,61012.14719925,15.57986019153077,0.00036815723876069864,0.0,0.0,16.442673657751133,galaxySED/Exp.80E09.04Z.spec.gz,1101,0.0,0.18010580537015042,0.4322889289830084,1.7611031477270283,2,61009.372269192914
61009.372269192914,183.16522666266314,0.01780412468106457,0.6983046102067962,263.02434306434634,233.64207289795118,0.09818799220204494,0.06094916377363094,0.07361580162400651,0.05476141612243338,-19.162820980356905,1.8838663278077306e-08,2286657,1a,0.514455273153618,27.52089536564486,-10.757762264734524,0.020597843424810514,1.1301465785486113e-06,1.0,0.19999998807907104,3.3274043089371967,6.255364901229432,0.014330796925866238,kinney-starburst,3.8006210696222853,-8.821849911597399,4.0,0.6983046102067962,3.044555464244215,263.02434306434634,1.1645231198814552e-15,kinney-elliptical,0.0,0.0,61012.14719925,15.57986019153077,0.00036815723876069864,0.0,0.0,16.442673657751133,galaxySED/Exp.80E09.04Z.spec.gz,1101,1.7829663700725689,-0.19157040579283216,-0.0024636885095205255,-0.4590096501697744,3,61011.15523556299
59679.25253869336,186.8525348862577,0.07602748689417138,0.6378645937644962,60.814362627287004,66.24103596887103,0.15664164356649762,0.030790060193592872,-0.23522334850911356,-0.38137378877081457,-19.235508284630033,7.344988663287083e-09,4403170,1a,0.04755942837585244,284.27150166986735,-8.626763969457642,0.2885800135425558,7.950400747756717e-07,1.0,0.48000001907348633,2.6245530678450715,2.264188428125103,0.014446320525866694,kinney-starburst,-1.8987032632454393,-0.015669798050514383,4.0,0.6378645937644962,13.152484751735152,60.814362627287004,1.862427082979377e-14,kinney-elliptical,0.0,0.0,59675.36365616667,12.552180936580019,0.00014299155856035327,0.0,0.0,13.36496903348797,galaxySED/Exp.50E09.1Z.spec.gz,1102,0.0,-0.6921251274562212,-1.2418350756771592,1.4710902063683569,0,59679.25253869336
59679.25253869336,186.8525348862577,0.07602748689417138,0.6378645937644962,60.814362627287004,66.24103596887103,0.15664164356649762,0.030790060193592872,-0.23522334850911356,-0.38137378877081457,-19.235508284630033,7.344988663287083e-09,4403170,1a,0.04755942837585244,284.27150166986735,-8.626763969457642,0.2885800135425558,7.950400747756717e-07,1.0,0.48000001907348633,2.6245530678450715,2.264188428125103,0.014446320525866694,kinney-starburst,-1.8987032632454393,-0.015669798050514383,4.0,0.6378645937644962,13.152484751735152,60.814362627287004,1.862427082979377e-14,kinney-elliptical,0.0,0.0,59675.36365616667,12.552180936580019,0.00014299155856035327,0.0,0.0,13.36496903348797,galaxySED/Exp.50E09.1Z.spec.gz,1102,4.012686854766219,0.37921509054925306,0.20117352800637053,-3.477991845803002,1,59683.26522554813
60695.90801240847,213.72386179178883,0.08678262877956783,0.6245692304034628,288.80998747585414,313.8445175184804,0.18941743638715253,0.11222804260315396,-0.17777962000302522,0.14741714534423495,-19.116495206089642,4.328104716380075e-09,1738614,1a,0.16312468383276502,130.7797736774724,10.162888095441488,0.05839174877488949,2.3928729767826743e-05,1.0,0.4700000286102295,0.662281243284496,5.6897667611209926,7.528761205499486e-17,kinney-sc,-0.5902182268442142,-0.7860853713457732,4.0,0.6245692304034628,2.1197781496167525,288.80998747585414,6.347537849947347e-16,kinney-elliptical,0.0,0.0,60698.270675,16.29293371127857,8.408038895626388e-05,0.0,0.0,17.233702465338453,galaxySED/Burst.12E10.04Z.spec.gz,1103,0.0,-0.505581910649548,0.6808625196211314,1.5809973387393215,0,60695.90801240847
60695.90801240847,213.72386179178883,0.08678262877956783,0.6245692304034628,288.80998747585414,313.8445175184804,0.18941743638715253,0.11222804260315396,-0.17777962000302522,0.14741714534423495,-19.116495206089642,4.328104716380075e-09,1738614,1a,0.16312468383276502,130.7797736774724,10.162888095441488,0.05839174877488949,2.3928729767826743e-05,1.0,0.4700000286102295,0.662281243284496,5.6897667611209926,7.528761205499486e-17,kinney-sc,-0.5902182268442142,-0.7860853713457732,4.0,0.6245692304034628,2.1197781496167525,288.80998747585414,6.347537849947347e-16,kinney-elliptical,0.0,0.0,60698.270675,16.29293371127857,8.408038895626388e-05,0.0,0.0,17.233702465338453,galaxySED/Burst.12E10.04Z.spec.gz,1103,10.174864908860974,0.2521052123234007,-0.003956413288644399,-0.6232592984033436,1,60706.082877317334
