,prefix,uniqueId,raPhoSim,decPhoSim,phosimMagNorm,sedFilepath,redshift,shear1,shear2,kappa,raOffset,decOffset,spatialmodel,majorAxis,minorAxis,positionAngle,sindex,internalExtinctionModel,internalAv,internalRv,galacticExtinctionModel,galacticAv,galacticRv,galaxy_id,twinkles_system,image_number,uniqueId_lens,raPhoSim_lens,decPhoSim_lens
0,object,164133666611200107,53.21769601819074,-27.890644062545874,29.084400300000002,galaxySED/Exp.20E08.04Z.spec.gz,0.960092306,-0.00327399476,-0.00306152543,0.00391461154,0,0,sersic2d,0.690925598,0.268503428,59.9612443,1,CCM,0.301140338,0.442226082,CCM,0.023507993799999998,3.1,1028678380,0,0,1053366661217,53.21766044119467,-27.890643696026732
1,object,164133666611201131,53.217522658906,-27.890641998209222,29.084400300000002,galaxySED/Exp.20E08.04Z.spec.gz,0.960092306,-0.00327399476,-0.00306152543,0.00391461154,0,0,sersic2d,0.690925598,0.268503428,59.9612443,1,CCM,0.301140338,0.442226082,CCM,0.023507993799999998,3.1,1028678380,0,1,1053366661217,53.21766044119467,-27.890643696026732
2,object,164997824153604203,53.64106930694929,-28.543522518551264,45.2629878,galaxySED/Exp.40E08.04Z.spec.gz,1.79388595,0.000929432889,-0.00966647878,4.897752170000001e-05,0,0,sersic2d,0.626829028,0.223736674,97.87768990000001,1,CCM,1.29429864e-07,0.666666687,CCM,0.0242255938,3.1,1113068765,1,0,1139782415457,53.640801538682524,-28.54351847229628
3,object,164997824153605227,53.64052153301387,-28.54351894353518,45.2629878,galaxySED/Exp.40E08.04Z.spec.gz,1.79388595,0.000929432889,-0.00966647878,4.897752170000001e-05,0,0,sersic2d,0.626829028,0.223736674,97.87768990000001,1,CCM,1.29429864e-07,0.666666687,CCM,0.0242255938,3.1,1113068765,1,1,1139782415457,53.640801538682524,-28.54351847229628
4,object,166179311390728299,53.19247142677436,-27.81604489881154,53.3626233,galaxySED/Inst.25E07.002Z.spec.gz,2.25175762,0.00662621968,-0.00034384986400000004,-0.034655840699999996,0,0,sersic2d,0.42407798799999996,0.16417934,118.06886999999999,1,CCM,-0.0,1.0,CCM,0.0233869449,3.1,1228448378,2,0,1257931139169,53.19258414588121,-27.81605297871635
5,object,166179311390729323,53.19230343164964,-27.8160634662059,53.3626233,galaxySED/Inst.25E07.002Z.spec.gz,2.25175762,0.00662621968,-0.00034384986400000004,-0.034655840699999996,0,0,sersic2d,0.42407798799999996,0.16417934,118.06886999999999,1,CCM,-0.0,1.0,CCM,0.0233869449,3.1,1228448378,2,1,1257931139169,53.19258414588121,-27.81605297871635
6,object,166947595745292395,53.0168490117316,-27.867756741012638,42.7183021,galaxySED/Inst.19E07.0005Z.spec.gz,2.78977537,-0.00264097055,-0.017608510600000002,-0.0419078365,0,0,sersic2d,0.587258935,0.516496897,91.0776764,1,CCM,-0.0,0.00999999978,CCM,0.024243825099999998,3.1,1303476147,3,0,1334759574625,53.0166913057197,-27.867751025059338
7,object,166947595745293419,53.01637199739275,-27.86775190208729,42.7183021,galaxySED/Inst.19E07.0005Z.spec.gz,2.78977537,-0.00264097055,-0.017608510600000002,-0.0419078365,0,0,sersic2d,0.587258935,0.516496897,91.0776764,1,CCM,-0.0,0.00999999978,CCM,0.024243825099999998,3.1,1303476147,3,1,1334759574625,53.0166913057197,-27.867751025059338
8,object,166947595745294443,53.01705652129578,-27.867751377518886,42.7183021,galaxySED/Inst.19E07.0005Z.spec.gz,2.78977537,-0.00264097055,-0.017608510600000002,-0.0419078365,0,0,sersic2d,0.587258935,0.516496897,91.0776764,1,CCM,-0.0,0.00999999978,CCM,0.024243825099999998,3.1,1303476147,3,2,1334759574625,53.0166913057197,-27.867751025059338
9,object,166947595745295467,53.016710190221225,-27.867744675454556,42.7183021,galaxySED/Inst.19E07.0005Z.spec.gz,2.78977537,-0.00264097055,-0.017608510600000002,-0.0419078365,0,0,sersic2d,0.587258935,0.516496897,91.0776764,1,CCM,-0.0,0.00999999978,CCM,0.024243825099999998,3.1,1303476147,3,3,1334759574625,53.0166913057197,-27.867751025059338
10,object,164331594014736491,52.86780789376032,-27.67864581467349,52.71144449999999,galaxySED/Inst.19E07.002Z.spec.gz,1.13749409,0.00571686953,-0.0110828075,-0.0222972109,0,0,sersic2d,0.616217434,0.457259804,163.118091,1,CCM,-0.0,1.0,CCM,0.024122925400000002,3.1,1048007228,4,0,1073159401569,52.867981730947974,-27.678645465122827
11,object,164331594014737515,52.868280472444766,-27.678644455255927,52.71144449999999,galaxySED/Inst.19E07.002Z.spec.gz,1.13749409,0.00571686953,-0.0110828075,-0.0222972109,0,0,sersic2d,0.616217434,0.457259804,163.118091,1,CCM,-0.0,1.0,CCM,0.024122925400000002,3.1,1048007228,4,1,1073159401569,52.867981730947974,-27.678645465122827
12,object,164106143436820587,53.58864846775626,-28.60554251529895,32.9276998,galaxySED/Burst.15E07.02Z.spec.gz,0.955735922,-0.010024194200000001,0.0016640904500000002,0.0036041846500000003,0,0,sersic2d,1.21280479,0.342653155,94.6001873,1,CCM,0.014015167,0.393725902,CCM,0.021677242200000002,3.1,1025990570,5,0,1050614343777,53.58886744710946,-28.60554418063394
13,object,164106143436821611,53.589297116176986,-28.605544195663168,32.9276998,galaxySED/Burst.15E07.02Z.spec.gz,0.955735922,-0.010024194200000001,0.0016640904500000002,0.0036041846500000003,0,0,sersic2d,1.21280479,0.342653155,94.6001873,1,CCM,0.014015167,0.393725902,CCM,0.021677242200000002,3.1,1025990570,5,1,1050614343777,53.58886744710946,-28.60554418063394
14,object,163907206737944683,53.62945721209712,-28.238907448730895,42.7269997,galaxySED/Exp.20E09.002Z.spec.gz,0.574956059,-0.00134077785,0.0068494709400000004,0.0121514052,0,0,sersic2d,1.11547911,1.01689219,43.7929744,1,CCM,6.47149363e-07,0.38461539100000003,CCM,0.0268654841,3.1,1006563158,6,0,1030720673889,53.62991522353012,-28.238905287431503
15,object,163907206737945707,53.63009069052892,-28.23890507702237,42.7269997,galaxySED/Exp.20E09.002Z.spec.gz,0.574956059,-0.00134077785,0.0068494709400000004,0.0121514052,0,0,sersic2d,1.11547911,1.01689219,43.7929744,1,CCM,6.47149363e-07,0.38461539100000003,CCM,0.0268654841,3.1,1006563158,6,1,1030720673889,53.62991522353012,-28.238905287431503
16,object,164423236628508779,53.146426850111524,-28.537393016438994,56.071709899999995,galaxySED/Exp.12E09.02Z.spec.gz,1.25622869,-0.00288169538,0.0006447118680000001,0.0193247526,0,0,sersic2d,0.69739604,0.44107937799999997,116.173903,1,CCM,-0.0,1.0,CCM,0.026656159900000004,3.1,1056956702,7,0,1082323662945,53.14623479414917,-28.537393162367913
17,object,164423236628509803,53.14597611620582,-28.53738978224693,56.071709899999995,galaxySED/Exp.12E09.02Z.spec.gz,1.25622869,-0.00288169538,0.0006447118680000001,0.0193247526,0,0,sersic2d,0.69739604,0.44107937799999997,116.173903,1,CCM,-0.0,1.0,CCM,0.026656159900000004,3.1,1056956702,7,1,1082323662945,53.14623479414917,-28.537393162367913
