505374,505374
506090,506090
506795,506795
658293,658293
659244,659244
660176,660176
660827,660827
661482,661482
662384,662384
663858,663858
663868,663868
663841,663841
663914,663914
663888,663888
670630,670630
670650,670650
670620,670620
670696,670696
670676,670676
671431,671431
671451,671451
671421,671421
671497,671497
671477,671477
674046,674046
674066,674066
674036,674036
674112,674112
674092,674092
676676,676676
677551,677551
678406,678406
679252,679252
680087,680087
680955,680955
681808,681808
684441,684441
684461,684461
684431,684431
684507,684507
684487,684487
686364,686364
686384,686384
686354,686354
686430,686430
686410,686410
694059,694059
694079,694079
694049,694049
694125,694125
694105,694105
696312,696312
696332,696332
696302,696302
696378,696378
696358,696358
698684,698684
698704,698704
698674,698674
698750,698750
698730,698730
699427,699427
700227,700227
701008,701008
701781,701781
702552,702552
703312,703312
704236,704236
705027,705027
705037,705037
705007,705007
705083,705083
705057,705057
707111,707111
707131,707131
707101,707101
707158,707158
707137,707137
709569,709569
709579,709579
709549,709549
709625,709625
709599,709599
712860,712860
712880,712880
712850,712850
712926,712926
712906,712906
715068,715068
715088,715088
715058,715058
715134,715134
715114,715114
716533,716533
716553,716553
716523,716523
716599,716599
716579,716579
718739,718739
719465,719465
720187,720187
720917,720917
721623,721623
722332,722332
723027,723027
724493,724493
724513,724513
724483,724483
724559,724559
724539,724539
726636,726636
726656,726656
726626,726626
726702,726702
726682,726682
732065,732065
732075,732075
732045,732045
732121,732121
732095,732095
734005,734005
734025,734025
733995,733995
734052,734052
734030,734030
736075,736075
736082,736082
736065,736065
736122,736122
736096,736096
738091,738091
738807,738807
739481,739481
740134,740134
740824,740824
741543,741543
742243,742243
917282,917282
917302,917302
917272,917272
917348,917348
917328,917328
921307,921307
921327,921327
921297,921297
921373,921373
921353,921353
932887,932887
932907,932907
932877,932877
932953,932953
932933,932933
934614,934614
934634,934634
934604,934604
934680,934680
934660,934660
941657,941657
941677,941677
941647,941647
941705,941705
941703,941703
943919,943919
943939,943939
943909,943909
943985,943985
943965,943965
946377,946377
946397,946397
946367,946367
946443,946443
946423,946423
947261,947261
948974,948974
949531,949531
950326,950326
951141,951141
951982,951982
952726,952726
952746,952746
952716,952716
952792,952792
952772,952772
955074,955074
955094,955094
955064,955064
955140,955140
955120,955120
956774,956774
956794,956794
956764,956764
956840,956840
956820,956820
959469,959469
959489,959489
959459,959459
959535,959535
959515,959515
961585,961585
962352,962352
963189,963189
963828,963828
964548,964548
965305,965305
966042,966042
969056,969056
969076,969076
969046,969046
969122,969122
969102,969102
970480,970480
970500,970500
970470,970470
970546,970546
970526,970526
975433,975433
975453,975453
975423,975423
975499,975499
975479,975479
976812,976812
976832,976832
976802,976802
976878,976878
976858,976858
978946,978946
978966,978966
978936,978936
979012,979012
978992,978992
981006,981006
981715,981715
982426,982426
983137,983137
983853,983853
984546,984546
985230,985230
988662,988662
988672,988672
988661,988661
988718,988718
988692,988692
990749,990749
990759,990759
990730,990730
990805,990805
990779,990779
994216,994216
994226,994226
994196,994196
994272,994272
994246,994246
995629,995629
995639,995639
995609,995609
995685,995685
995659,995659
997061,997061
997071,997071
997041,997041
997117,997117
997091,997091
997764,997764
997774,997774
997744,997744
997820,997820
997794,997794
998104,998104
998833,998833
999525,999525
1000185,1000185
1163962,1163962
1163982,1163982
1163952,1163952
1164028,1164028
1164008,1164008
1168321,1168321
1169136,1169136
1172807,1172807
1172827,1172827
1172797,1172797
1172873,1172873
1172853,1172853
1175685,1175685
1175695,1175695
1175665,1175665
1175715,1175715
1181517,1181517
1181537,1181537
1181507,1181507
1181583,1181583
1181563,1181563
1184084,1184084
1184104,1184104
1184074,1184074
1184150,1184150
1184130,1184130
1185746,1185746
1186645,1186645
1187505,1187505
1188316,1188316
1189123,1189123
1189920,1189920
1190476,1190476
1193769,1193769
1193789,1193789
1193759,1193759
1193835,1193835
1193815,1193815
1196177,1196177
1196197,1196197
1196167,1196167
1196243,1196243
1196223,1196223
1197887,1197887
1197907,1197907
1197877,1197877
1197953,1197953
1197933,1197933
1202656,1202656
1202676,1202676
1202646,1202646
1202722,1202722
1202702,1202702
1203468,1203468
1203488,1203488
1203458,1203458
1203534,1203534
1203514,1203514
1204321,1204321
1207607,1207607
1207627,1207627
1207597,1207597
1207673,1207673
1207653,1207653
1209764,1209764
1209784,1209784
1209754,1209754
1209830,1209830
1209810,1209810
1211996,1211996
1212016,1212016
1211986,1211986
1212062,1212062
1212042,1212042
1215576,1215576
1215596,1215596
1215566,1215566
1215642,1215642
1215622,1215622
1217655,1217655
1217675,1217675
1217645,1217645
1217721,1217721
1217701,1217701
1219755,1219755
1219775,1219775
1219745,1219745
1219821,1219821
1219801,1219801
1221143,1221143
1221870,1221870
1222593,1222593
1223281,1223281
1223978,1223978
1224683,1224683
1225365,1225365
1228726,1228726
1228736,1228736
1228706,1228706
1228782,1228782
1228756,1228756
1230491,1230491
1230511,1230511
1230481,1230481
1230538,1230538
1230535,1230535
1407345,1407345
1408223,1408223
1409206,1409206
1411041,1411041
1411061,1411061
1411031,1411031
1411107,1411107
1411087,1411087
1414166,1414166
1414186,1414186
1414156,1414156
1414232,1414232
1414212,1414212
1415537,1415537
1416308,1416308
1417225,1417225
1418064,1418064
1418917,1418917
1419754,1419754
1421608,1421608
1421628,1421628
1421598,1421598
1421674,1421674
1421654,1421654
1424040,1424040
1424060,1424060
1424030,1424030
1424106,1424106
1424086,1424086
1426579,1426579
1426599,1426599
1426569,1426569
1426645,1426645
1426625,1426625
1432876,1432876
1432896,1432896
1432866,1432866
1432942,1432942
1432922,1432922
1434471,1434471
1434491,1434491
1434461,1434461
1434537,1434537
1434517,1434517
1435719,1435719
1435739,1435739
1435709,1435709
1435785,1435785
1435765,1435765
1437308,1437308
1438069,1438069
1438814,1438814
1439440,1439440
1440233,1440233
1440971,1440971
1441807,1441807
1445792,1445792
1445812,1445812
1445782,1445782
1445858,1445858
1445838,1445838
1447995,1447995
1448015,1448015
1447985,1447985
1448061,1448061
1448041,1448041
1450067,1450067
1450087,1450087
1450057,1450057
1450133,1450133
1450113,1450113
1451466,1451466
1452213,1452213
1452957,1452957
1453654,1453654
1454351,1454351
1455054,1455054
1455784,1455784
1458552,1458552
1458572,1458572
1458542,1458542
1458618,1458618
1458598,1458598
1460578,1460578
1460598,1460598
1460568,1460568
1460644,1460644
1460624,1460624
1466818,1466818
1466838,1466838
1466808,1466808
1466875,1466875
1466864,1466864
1468862,1468862
1468882,1468882
1468852,1468852
1468909,1468909
1468899,1468899
1470139,1470139
1470149,1470149
1470119,1470119
1470195,1470195
1470169,1470169
1470462,1470462
1471016,1471016
1471735,1471735
1472424,1472424
1473113,1473113
1473789,1473789
1474469,1474469
1632179,1632179
1632199,1632199
1632169,1632169
1632245,1632245
1632225,1632225
1636767,1636767
1636787,1636787
1636757,1636757
1636833,1636833
1636813,1636813
1639300,1639300
1639320,1639320
1639290,1639290
1639366,1639366
1639346,1639346
1641170,1641170
1641899,1641899
1642721,1642721
1643615,1643615
1644480,1644480
1645335,1645335
1646218,1646218
1648035,1648035
1648055,1648055
1648025,1648025
1648082,1648082
1648081,1648081
1650433,1650433
1650453,1650453
1650423,1650423
1650499,1650499
1650479,1650479
1652578,1652578
1652586,1652586
1652568,1652568
1652625,1652625
1652599,1652599
1659207,1659207
1659227,1659227
1659197,1659197
1659273,1659273
1659253,1659253
1661533,1661533
1661553,1661553
1661523,1661523
1661599,1661599
1661579,1661579
1664004,1664004
1664711,1664711
1665250,1665250
1668034,1668034
1668479,1668479
1668499,1668499
1668469,1668469
1668545,1668545
1668525,1668525
1670566,1670566
1670586,1670586
1670556,1670556
1670632,1670632
1670612,1670612
1676357,1676357
1676377,1676377
1676347,1676347
1676423,1676423
1676403,1676403
1678590,1678590
1678610,1678610
1678580,1678580
1678656,1678656
1678636,1678636
1680039,1680039
1680059,1680059
1680029,1680029
1680105,1680105
1680085,1680085
1681666,1681666
1682082,1682082
1682923,1682923
1683528,1683528
1684271,1684271
1684522,1684522
1685234,1685234
1687443,1687443
1687463,1687463
1687433,1687433
1687509,1687509
1687489,1687489
1689517,1689517
1689537,1689537
1689507,1689507
1689583,1689583
1689563,1689563
1695600,1695600
1695620,1695620
1695590,1695590
1695647,1695647
1695625,1695625
1697634,1697634
1697642,1697642
1697624,1697624
1697681,1697681
1697655,1697655
1699622,1699622
1699632,1699632
1699620,1699620
1699678,1699678
1699652,1699652
1700170,1700170
1700882,1700882
1701610,1701610
1702301,1702301
1702977,1702977
1703666,1703666
1704332,1704332
1706835,1706835
1706845,1706845
1706834,1706834
1706891,1706891
1706865,1706865
1708824,1708824
1708830,1708830
1708819,1708819
1708876,1708876
1708850,1708850
1898772,1898772
1898792,1898792
1898762,1898762
1898838,1898838
1898818,1898818
1901341,1901341
1902279,1902279
1903208,1903208
1904130,1904130
1908439,1908439
1908459,1908459
1908429,1908429
1908505,1908505
1908485,1908485
1912951,1912951
1912961,1912961
1912931,1912931
1912981,1912981
1917440,1917440
1917460,1917460
1917430,1917430
1917506,1917506
1917486,1917486
1919937,1919937
1919957,1919957
1919927,1919927
1920003,1920003
1919983,1919983
1923194,1923194
1924011,1924011
1924853,1924853
1925703,1925703
1926518,1926518
1927348,1927348
1928238,1928238
1929830,1929830
1929840,1929840
1929810,1929810
1929886,1929886
1929860,1929860
1931862,1931862
1931882,1931882
1931852,1931852
1931928,1931928
1931908,1931908
1934746,1934746
1934756,1934756
1934726,1934726
1934802,1934802
1934776,1934776
1937955,1937955
1937975,1937975
1937945,1937945
1938021,1938021
1938001,1938001
1940256,1940256
1940276,1940276
1940246,1940246
1940322,1940322
1940302,1940302
1942549,1942549
1942569,1942569
1942539,1942539
1942615,1942615
1942595,1942595
1944142,1944142
1945543,1945543
1945563,1945563
1945533,1945533
1945609,1945609
1945589,1945589
1946622,1946622
1946642,1946642
1946612,1946612
1946688,1946688
1946668,1946668
1949399,1949399
1949409,1949409
1949379,1949379
1949429,1949429
1952766,1952766
1952786,1952786
1952756,1952756
1952832,1952832
1952812,1952812
1954919,1954919
1954939,1954939
1954909,1954909
1954985,1954985
1954965,1954965
1956337,1956337
1956357,1956357
1956327,1956327
1956403,1956403
1956383,1956383
1957025,1957025
1957746,1957746
1958389,1958389
1958815,1958815
1959520,1959520
1960223,1960223
1960931,1960931
1963030,1963030
1963050,1963050
1963020,1963020
1963096,1963096
1963076,1963076
1965077,1965077
1965097,1965097
1965067,1965067
1965143,1965143
1965123,1965123
1971365,1971365
1971374,1971374
1971355,1971355
1971412,1971412
1971386,1971386
1973405,1973405
1973414,1973414
1973403,1973403
1973460,1973460
1973434,1973434
1975434,1975434
1975444,1975444
1975414,1975414
1975490,1975490
1975464,1975464
1976812,1976812
1977482,1977482
1978159,1978159
1978870,1978870
1979594,1979594
1980305,1980305
1981005,1981005
2147070,2147070
2147090,2147090
2147060,2147060
2147133,2147133
2147116,2147116
2149677,2149677
2149697,2149697
2149667,2149667
2149743,2149743
2149723,2149723
2158330,2158330
2158350,2158350
2158320,2158320
2158396,2158396
2158376,2158376
2160908,2160908
2160928,2160928
2160898,2160898
2160974,2160974
2160954,2160954
2163340,2163340
2164198,2164198
2165052,2165052
2165675,2165675
2166623,2166623
2167130,2167130
2168003,2168003
2169349,2169349
2169369,2169369
2169339,2169339
2169415,2169415
2169395,2169395
2171023,2171023
2179036,2179036
2179056,2179056
2179026,2179026
2179102,2179102
2179082,2179082
2181325,2181325
2181345,2181345
2181315,2181315
2181391,2181391
2181371,2181371
2183669,2183669
2183679,2183679
2183649,2183649
2183725,2183725
2183699,2183699
2184129,2184129
2184834,2184834
2185630,2185630
2186405,2186405
2187206,2187206
2187989,2187989
2188810,2188810
2190078,2190078
2190098,2190098
2190068,2190068
2190144,2190144
2190124,2190124
2191118,2191118
2191128,2191128
2191098,2191098
2191174,2191174
2191148,2191148
2194613,2194613
2194633,2194633
2194603,2194603
2194679,2194679
2194659,2194659
2196444,2196444
2196464,2196464
2196434,2196434
2196510,2196510
2196490,2196490
2197764,2197764
2197784,2197784
2197754,2197754
2197812,2197812
2197810,2197810
2198160,2198160
2198883,2198883
2199602,2199602
2200327,2200327
2201028,2201028
2201505,2201505
2202088,2202088
2203489,2203489
2203509,2203509
2203479,2203479
2203555,2203555
2203535,2203535
2205229,2205229
2205249,2205249
2205219,2205219
2205295,2205295
2205275,2205275
2210959,2210959
2210979,2210979
2210949,2210949
2211025,2211025
2211005,2211005
2213002,2213002
2213022,2213022
2212992,2212992
2213050,2213050
2213048,2213048
2214950,2214950
2214970,2214970
2214940,2214940
2214997,2214997
2214977,2214977
2215593,2215593
2216315,2216315
2217027,2217027
2218776,2218776
2219429,2219429
2219439,2219439
2219411,2219411
2219485,2219485
2219459,2219459
2221479,2221479
2221489,2221489
2221459,2221459
2221535,2221535
2221509,2221509
2376728,2376728
2376748,2376748
2376718,2376718
2376794,2376794
2376774,2376774
2379073,2379073
2379093,2379093
2379063,2379063
2379139,2379139
2379119,2379119
2379978,2379978
2380883,2380883
2381777,2381777
2382662,2382662
2383579,2383579
2385402,2385402
2385422,2385422
2385392,2385392
2385468,2385468
2385448,2385448
2388410,2388410
2388430,2388430
2388400,2388400
2388476,2388476
2388456,2388456
2394772,2394772
2394792,2394792
2394762,2394762
2394838,2394838
2394818,2394818
2397166,2397166
2397186,2397186
2397156,2397156
2397232,2397232
2397212,2397212
2400504,2400504
2401287,2401287
2402103,2402103
2402899,2402899
2403775,2403775
2404485,2404485
2405310,2405310
2407963,2407963
2407973,2407973
2407955,2407955
2408019,2408019
2407993,2407993
2410028,2410028
2410048,2410048
2410018,2410018
2410094,2410094
2410074,2410074
2416762,2416762
2416782,2416782
2416752,2416752
2416828,2416828
2416808,2416808
2418871,2418871
2419532,2419532
2420278,2420278
2421021,2421021
2421812,2421812
2423149,2423149
2423169,2423169
2423139,2423139
2423215,2423215
2423195,2423195
2425238,2425238
2425258,2425258
2425228,2425228
2425304,2425304
2425284,2425284
2431066,2431066
2431086,2431086
2431056,2431056
2431132,2431132
2431112,2431112
2433151,2433151
2433171,2433171
2433141,2433141
2433217,2433217
2433197,2433197
2435233,2435233
2435253,2435253
2435223,2435223
2435299,2435299
2435279,2435279
2435922,2435922
2436607,2436607
2437301,2437301
2438631,2438631
2439331,2439331
2440036,2440036
2440831,2440831
2440841,2440841
2440811,2440811
2440887,2440887
2440861,2440861
2442752,2442752
2442772,2442772
2442742,2442742
2442799,2442799
2442775,2442775
